review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source
33571,Misty Wallace,21,Samsung,Galaxy Z Flip,915.5,,AED,3.67,2.0,Neutral,UAE,English,2023-10-29,True,2,1,1,1,1,2,AliExpress
31893,Dr. Wolf Rogge,27,Apple,iPhone 15 Pro,969.58,€901.71,EUR,0.93,1.0,Negative,Germany,German,2024-03-06,False,1,1,1,1,1,1,Amazon
49651,Diana Davies,38,Xiaomi,Poco X6,438.47,£342.01,GBP,0.78,2.0,Neutral,UK,English,2022-12-18,False,1,1,3,2,2,3,BestBuy
48952,Curtis Armstrong,39,Samsung,Galaxy Z Flip,613.67,$613.67 ,USD,1.0,3.0,Positive,USA,English,2025-07-27,True,4,1,3,2,3,8,BestBuy
18088,Kelly Martin,41,OnePlus,OnePlus Nord 3,647.8,$647.80 ,USD,1.0,2.0,Negative,USA,English,2023-06-05,True,1,2,2,2,1,4,Flipkart
11179,Igor Almeida,25,Motorola,Edge 50,774.85,R$4416.65,BRL,5.7,3.092575618698442,Negative,Brazil,Portuguese,2025-08-10,False,1,2,1,1,1,6,BestBuy
19603,Zoltan Drub MBA.,29,Realme,Realme Narzo 70,330.08,€306.97,EUR,0.93,3.0,Neutral,Germany,German,2025-04-26,True,3,3,1,3,4,3,eBay
13252,Azad Raju,18,Motorola,Edge 50,569.22,₹47245.26,INR,83.0,2.0,Negative,India,Hindi,2024-07-31,True,2,3,2,2,1,4,eBay
16417,Linda Olson,38,Motorola,Edge 50,301.63,C$416.25,CAD,1.38,3.0,Neutral,Canada,English,2023-05-07,True,2,2,3,2,3,2,eBay
23207,Paul Harris,28,OnePlus,OnePlus 12,880.32,$880.32 ,USD,1.0,4.0,Positive,USA,English,2025-03-15,True,5,4,5,4,4,6,BestBuy
39881,Harry Harris,48,Google,Pixel 8,833.38,£650.04,GBP,0.78,3.0,Neutral,UK,English,2023-03-18,True,2,4,2,2,1,1,AliExpress
39376,Arunima Barman,30,OnePlus,OnePlus 12,934.21,₹77539.43,INR,83.0,4.0,Positive,India,Hindi,2024-03-12,True,3,2,3,3,4,6,BestBuy
11437,Allison Robinson,22,OnePlus,OnePlus 12,961.19,C$1326.44,CAD,1.38,3.1356009070294784,Positive,Canada,English,2023-12-02,True,5,4,5,3,4,4,Amazon
45270,Jagrati Bandi,49,Apple,iPhone 13,1168.28,₹96967.24,INR,83.0,2.0,Neutral,India,Hindi,2023-03-10,True,2,2,1,3,1,2,Flipkart
29464,Julie Ruiz,25,Apple,iPhone SE,1069.72,A$1636.67,AUD,1.53,4.0,Neutral,Australia,English,2025-01-07,False,4,2,4,4,4,2,BestBuy
6737,Mateus Rezende,37,Samsung,Galaxy A55,672.92,R$3835.64,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2024-08-18,True,3,2,4,2,1,3,Amazon
20687,Jennifer Koch,24,Google,Pixel 7a,964.32,A$1475.41,AUD,1.53,4.0,Positive,Australia,English,2023-01-22,True,4,3,4,3,3,4,BestBuy
17050,Kamya Seshadri,45,Apple,iPhone SE,1223.21,₹101526.43,INR,83.0,3.101813926272674,Positive,India,Hindi,2022-12-08,True,3,4,5,5,5,4,BestBuy
45512,Robert Gonzalez PhD,45,Motorola,Moto G Power,638.28,د.إ2342.49,AED,3.67,2.0,Negative,UAE,English,2023-04-07,True,2,1,1,1,1,5,AliExpress
4845,Mr Elliot Allen,36,Xiaomi,Mi 13 Pro,623.21,£486.1,GBP,0.78,3.0,Positive,UK,English,2024-11-19,True,2,4,2,2,3,3,Flipkart
3273,Mike Tlustek B.Eng.,36,Realme,Realme 12 Pro,535.3,€497.83,EUR,0.93,5.0,Positive,Germany,German,2023-11-22,True,5,3,5,5,4,3,
32714,Dr. Davi Luiz Abreu,24,OnePlus,OnePlus 12,483.88,R$2758.12,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2023-06-17,True,3,3,3,1,3,1,BestBuy
33178,Rachel Shah,21,Xiaomi,Redmi Note 13,647.22,£504.83,GBP,0.78,2.0,Positive,UK,English,2023-12-14,True,2,1,1,1,1,3,Flipkart
49771,Elaine Gordon-Little,23,Motorola,Razr 40,663.6,£517.61,GBP,0.78,3.0,Neutral,UK,English,2024-05-09,True,3,3,2,2,2,1,
31808,Oliver Pearson,25,Realme,Realme 12 Pro,588.64,£459.14,GBP,0.78,3.0,Positive,UK,English,2023-04-19,False,4,1,4,4,4,3,Amazon
33270,Heinz-Joachim Aumann,49,Motorola,Razr 40,511.44,€252.48,EUR,0.93,1.0,Negative,Germany,German,2024-08-18,True,1,1,1,1,1,4,Flipkart
16096,Johnny Wu,25,Apple,iPhone 14,727.73,د.إ2670.77,AED,3.67,3.1857311320754715,Positive,UAE,English,2023-10-22,True,5,4,2,3,5,1,Flipkart
8905,Terri Campbell,36,Apple,iPhone 13,995.13,د.إ3652.13,AED,3.67,2.0,Positive,UAE,English,2024-09-21,True,3,2,3,2,2,6,AliExpress
8407,Ing. Ruben Klapp,18,Google,Pixel 6,808.53,€988.7,EUR,0.93,4.0,Positive,Germany,German,2024-10-14,True,2,2,4,2,3,5,AliExpress
5013,Troy Powers,23,Xiaomi,Mi 13 Pro,260.07,د.إ954.46,AED,3.67,3.0,Neutral,UAE,English,2025-04-07,False,4,1,3,3,3,3,AliExpress
4244,Hansjörg Schäfer-Wiek,23,OnePlus,OnePlus 12,648.33,€602.95,EUR,0.93,1.0,Neutral,Germany,German,2024-05-01,False,2,1,1,1,1,1,eBay
15419,Austin Olsen,29,Motorola,Moto G Power,620.71,د.إ2278.01,AED,3.67,3.0,Neutral,UAE,English,2025-06-03,True,3,3,2,2,3,3,BestBuy
41124,Gabrielly Mendonça,42,Motorola,Moto G Power,403.37,R$2299.21,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-10-09,True,4,3,3,4,4,5,BestBuy
29756,Yochana Natt,39,Apple,iPhone 15 Pro,900.87,₹74772.21,INR,83.0,5.0,Positive,India,Hindi,2023-02-07,True,3,5,3,5,4,5,Amazon
32164,Gerold Hiller-Stroh,25,OnePlus,OnePlus 11R,393.27,€365.74,EUR,0.93,1.0,Negative,Germany,German,2023-06-11,False,1,1,1,2,1,4,BestBuy
31980,Billy Finch,25,Google,Pixel 6,776.57,£605.72,GBP,0.78,3.0,Neutral,UK,English,2024-09-29,True,2,3,3,2,4,2,Flipkart
36444,Becky Torres,48,Xiaomi,Redmi Note 13,538.55,C$743.2,CAD,1.38,2.0,Negative,Canada,English,2023-11-07,True,1,1,2,1,3,0,Amazon
16482,Martyn Abbott,27,Motorola,Edge 50,599.38,£467.52,GBP,0.78,4.0,Positive,UK,English,2025-03-10,True,3,3,4,4,3,9,AliExpress
1115,Mason Lewis,27,OnePlus,OnePlus 12,572.65,C$790.26,CAD,1.38,5.0,Positive,Canada,English,2023-08-08,False,4,5,5,5,4,7,AliExpress
14876,Alexandra Lewis,28,Samsung,Galaxy Z Flip,403.56,C$556.91,CAD,1.38,1.0,Negative,Canada,English,2024-02-04,True,1,1,1,1,1,2,BestBuy
6267,William Paul,33,OnePlus,OnePlus 11R,600.22,د.إ2202.81,AED,3.67,5.0,Positive,UAE,English,2024-03-24,True,4,5,4,5,4,5,AliExpress
39209,Tony Duran,18,Samsung,Galaxy S24,655.41,C$904.47,CAD,1.38,5.0,Positive,Canada,English,2024-02-01,True,5,5,4,5,4,6,BestBuy
32427,Carrie Cohen,27,OnePlus,OnePlus Nord 3,659.6,C$910.25,CAD,1.38,3.0,Positive,Canada,English,2023-09-07,True,3,2,2,3,2,8,
11918,Derek Clarke,24,Google,Pixel 7a,676.4,£527.59,GBP,0.78,2.0,Neutral,UK,English,2025-07-12,True,1,2,1,2,2,4,BestBuy
23181,Anmol Prabhakar,60,Xiaomi,Poco X6,419.07,₹34782.81,INR,83.0,1.0,Negative,India,Hindi,2024-12-16,True,1,1,1,1,1,1,Flipkart
41354,Mathew Barlow-Clarke,21,Samsung,Galaxy A55,567.01,£442.27,GBP,0.78,4.0,Positive,UK,English,2023-10-19,False,4,5,2,4,4,6,Flipkart
35149,Shawn Mccarthy,30,Motorola,Moto G Power,579.09,A$886.01,AUD,1.53,2.0,Neutral,Australia,English,2022-12-12,False,3,1,1,1,2,4,Flipkart
30573,Jeremy Chambers,32,Motorola,Moto G Power,256.5,C$353.97,CAD,1.38,5.0,Positive,Canada,English,2023-11-12,True,4,4,4,5,5,4,AliExpress
47807,Ana Luiza Albuquerque,52,OnePlus,OnePlus 12,967.7,R$5515.89,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2023-08-09,True,2,2,3,2,4,3,Amazon
45286,Micheal Colon,21,Realme,Realme 12 Pro,347.45,A$531.6,AUD,1.53,3.0,Neutral,Australia,English,2025-01-06,False,1,2,2,2,2,1,
42791,Kenneth Arias,18,Samsung,Galaxy S24,663.83,A$1015.66,AUD,1.53,3.075313807531381,Negative,Australia,English,2023-04-18,True,1,1,1,1,1,1,Flipkart
20997,Brenda Oconnor,41,OnePlus,OnePlus Nord 3,543.68,د.إ1995.31,AED,3.67,4.0,Positive,UAE,English,2024-01-19,True,3,4,4,3,3,9,Amazon
34299,Sra. Clarice Fernandes,36,Motorola,Moto G Power,526.27,R$2999.74,BRL,5.7,1.0,Neutral,Brazil,Portuguese,2023-08-03,True,1,1,1,1,1,3,eBay
22049,Prof. Elsbeth Peukert B.A.,32,Google,Pixel 7a,625.85,€582.04,EUR,0.93,2.0,Negative,Germany,German,2025-03-22,True,1,1,1,1,1,2,
2529,Anthony Long,38,Apple,iPhone SE,1471.48,"$1,471.48 ",USD,1.0,5.0,Positive,USA,English,2025-03-08,True,5,5,4,5,5,4,BestBuy
30519,Frau Marion Holzapfel B.A.,45,OnePlus,OnePlus 11R,400.75,€372.7,EUR,0.93,2.0,Negative,Germany,German,2025-07-20,True,1,2,1,1,3,3,eBay
29541,Silvia Eberth,50,OnePlus,OnePlus 12,925.57,€860.78,EUR,0.93,4.0,Positive,Germany,German,2025-06-24,True,5,5,2,4,4,3,eBay
27441,Sophia Pace,24,Xiaomi,Redmi Note 13,278.52,$278.52 ,USD,1.0,2.0,Neutral,USA,English,2025-07-29,True,3,1,2,2,2,2,
43855,Jose Chapman,30,Xiaomi,Poco X6,224.56,A$343.58,AUD,1.53,5.0,Positive,Australia,English,2024-06-01,False,5,5,5,4,5,5,BestBuy
26939,Brittney Baker,19,OnePlus,OnePlus 12,430.22,C$593.7,CAD,1.38,2.0,Negative,Canada,English,2024-12-22,False,2,1,2,1,2,3,Amazon
2985,Krisha Manne,41,Google,Pixel 8,821.69,,INR,83.0,4.0,Positive,India,Hindi,2024-08-19,False,5,3,4,4,5,3,Flipkart
14774,Elaine Frost-Lambert,18,Apple,iPhone 15 Pro,1295.5,£1010.49,GBP,0.78,4.0,Positive,UK,English,2023-04-16,True,2,3,4,2,3,4,Amazon
27928,Nicholas Kane,18,OnePlus,OnePlus 11R,479.53,C$661.75,CAD,1.38,3.0,Positive,Canada,English,2023-11-16,True,3,1,3,3,2,2,Flipkart
22426,Michele Walker,30,OnePlus,OnePlus 11R,422.07,C$582.46,CAD,1.38,4.0,Neutral,Canada,English,2025-09-28,True,3,4,3,5,2,2,BestBuy
26390,Maria Luísa Fernandes,18,Realme,Realme 12 Pro,396.41,R$1386.58,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-11-21,True,4,1,3,4,4,5,eBay
42169,Chakradev Jha,28,Xiaomi,Poco X6,302.61,₹25116.63,INR,83.0,2.0,Negative,India,Hindi,2023-06-28,True,1,1,2,1,1,3,Flipkart
45903,Luan Moraes,33,Realme,Realme Narzo 70,544.65,R$3104.51,BRL,5.7,3.0,Negative,Brazil,Portuguese,2025-08-10,False,3,2,3,2,2,2,Flipkart
19186,Mr. James Wagner MD,25,Xiaomi,Redmi Note 13,474.19,C$654.38,CAD,1.38,4.0,Positive,Canada,English,2022-11-23,False,2,2,4,4,1,4,Flipkart
18987,Ana Clara Lima,36,Google,Pixel 7a,591.77,R$3373.09,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2025-02-25,True,2,2,3,1,3,5,Amazon
29621,Michael Olson,36,Samsung,Galaxy Note 20,1129.54,C$1558.77,CAD,1.38,4.0,Positive,Canada,English,2023-06-19,True,2,3,3,4,5,15,Amazon
20561,Rachel Payne-Coleman,23,Apple,iPhone 15 Pro,1102.27,,GBP,0.78,2.0,Positive,UK,English,2022-11-25,True,1,1,1,3,3,4,Flipkart
35150,Carlos Brooks,30,Realme,Realme Narzo 70,381.14,$381.14 ,USD,1.0,1.0,Negative,USA,English,2023-06-15,False,1,1,1,1,2,3,eBay
24235,Nancy Cook,43,Samsung,Galaxy Note 20,859.62,C$1186.28,CAD,1.38,4.0,Positive,Canada,English,2024-04-18,True,3,5,5,4,3,8,Flipkart
15434,Imaran Sastry,39,Samsung,Galaxy Z Flip,1284.37,₹106602.71,INR,83.0,3.0,Neutral,India,Hindi,2023-11-01,False,2,4,2,3,2,6,Amazon
2864,Laura Nascimento,34,Google,Pixel 8,795.51,R$4534.41,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-10-11,True,4,2,3,4,4,8,BestBuy
23220,Christian Espinoza,18,Apple,iPhone 14,1430.8,"$1,430.80 ",USD,1.0,1.0,Neutral,USA,English,2023-04-04,True,1,3,1,1,1,6,eBay
16663,Gordon Gardiner,39,Xiaomi,Redmi Note 13,250.74,£195.58,GBP,0.78,5.0,Positive,UK,English,2025-01-15,True,3,4,5,4,5,2,eBay
15768,Yashasvi Borah,24,Samsung,Galaxy Note 20,1080.9,₹89714.7,INR,83.0,5.0,Positive,India,Hindi,2025-04-14,True,4,4,4,4,5,2,BestBuy
14479,Stephanie Jackson,28,Apple,iPhone 15 Pro,846.19,$846.19 ,USD,1.0,1.0,Neutral,USA,English,2022-12-16,True,1,1,1,1,1,4,AliExpress
9956,Rebecca Brown,18,Realme,Realme 12 Pro,336.29,د.إ1234.18,AED,3.67,5.0,Positive,UAE,English,2024-08-01,True,5,5,5,2,5,2,AliExpress
31403,Natalie James,33,Realme,Realme 12 Pro,368.84,£287.7,GBP,0.78,4.0,Positive,UK,English,2023-11-08,False,3,4,3,4,5,1,eBay
21050,Andrew Gould,45,Realme,Realme 12 Pro,392.67,£306.28,GBP,0.78,4.0,Positive,UK,English,2023-04-15,True,2,3,3,3,5,4,BestBuy
34970,Charles Woods,26,Apple,iPhone 13,872.59,$872.59 ,USD,1.0,2.0,Positive,USA,English,2024-02-07,True,3,4,1,2,2,4,AliExpress
24269,Lars Reinhardt,24,Realme,Realme 12 Pro,315.68,€293.58,EUR,0.93,4.0,Positive,Germany,German,2024-06-15,True,4,4,5,3,3,3,Flipkart
23205,Annamaria Liebelt,18,Google,Pixel 7a,636.94,€592.35,EUR,0.93,3.0,Positive,Germany,German,2024-04-13,True,3,2,1,2,3,5,BestBuy
3378,Michael Reynolds Jr.,33,Xiaomi,Redmi Note 13,450.8,,AUD,1.53,3.0,Neutral,Australia,English,2023-04-03,True,3,2,2,2,2,5,eBay
1600,Cristian Rhodes,23,OnePlus,OnePlus Nord 3,742.72,C$1024.95,CAD,1.38,1.0,Negative,Canada,English,2024-03-10,False,1,1,1,1,1,3,eBay
477,James Hudson,19,Samsung,Galaxy A55,472.57,$472.57 ,USD,1.0,3.092765460910152,Negative,USA,English,2023-08-20,True,3,2,2,2,1,4,eBay
10799,Brenda Campbell,27,Xiaomi,Poco X6,658.15,C$908.25,CAD,1.38,5.0,Positive,Canada,English,2024-08-12,False,4,2,4,3,5,10,BestBuy
8640,Robert Brown,34,OnePlus,OnePlus Nord 3,400.38,A$612.58,AUD,1.53,4.0,Positive,Australia,English,2023-03-08,False,2,3,5,5,3,2,Flipkart
22143,Carolyn Manning,18,Motorola,Razr 40,559.1,A$855.42,AUD,1.53,3.0,Positive,Australia,English,2023-06-22,True,2,3,4,1,3,7,eBay
22183,Nathan Correia,26,Xiaomi,Redmi Note 13,346.83,,BRL,5.7,1.0,Negative,Brazil,Portuguese,2023-06-12,True,1,1,1,1,1,3,Amazon
9933,Hinrich Cichorius-Kostolzin,30,Google,Pixel 6,630.85,€586.69,EUR,0.93,4.0,Positive,Germany,German,2023-04-11,False,3,4,5,4,3,2,Flipkart
21047,Destiny Mooney,23,Apple,iPhone 13,833.1,A$1274.64,AUD,1.53,1.0,Neutral,Australia,English,2022-11-30,True,2,1,1,1,1,3,Amazon
45443,Alexander Pham,32,Realme,Realme 12 Pro,344.59,د.إ1264.65,AED,3.67,3.0,Positive,UAE,English,2024-06-18,False,3,4,1,5,3,8,Flipkart
36232,Dawn Johnson,27,Realme,Realme Narzo 70,223.26,A$341.59,AUD,1.53,3.0,Neutral,Australia,English,2024-04-27,True,5,2,2,1,3,1,eBay
43953,Tracy Griffiths,35,Samsung,Galaxy A55,747.84,£583.32,GBP,0.78,3.0,Positive,UK,English,2025-01-28,True,2,2,3,1,2,6,BestBuy
38327,Brenda Alexander,24,Samsung,Galaxy Note 20,1383.32,A$2116.48,AUD,1.53,5.0,Positive,Australia,English,2023-10-26,False,5,3,4,4,4,3,BestBuy
38593,Maria Helena Cirino,20,Realme,Realme Narzo 70,304.86,R$1737.7,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2022-11-27,True,1,2,2,3,2,0,eBay
17782,Luis Garcia,36,OnePlus,OnePlus 12,454.3,C$626.93,CAD,1.38,3.0,Neutral,Canada,English,2024-02-20,True,2,3,3,3,4,4,eBay
29876,Bento Gonçalves,33,Realme,Realme 12 Pro,392.37,R$2236.51,BRL,5.7,3.0,Positive,Brazil,Portuguese,2025-06-15,True,4,2,3,3,2,7,Flipkart
31071,Olivia Stewart,39,Realme,Realme 12 Pro,515.26,,GBP,0.78,4.0,Positive,UK,English,2022-12-23,True,4,4,5,2,4,4,Amazon
22257,Lucia Schleich,28,Samsung,Galaxy S24,1234.76,€1148.33,EUR,0.93,2.0,Neutral,Germany,German,2023-07-05,True,2,3,2,1,1,4,BestBuy
9460,Dr Nigel Gibbs,35,OnePlus,OnePlus 11R,864.6,£674.39,GBP,0.78,3.0,Positive,UK,English,2025-02-15,True,2,1,2,3,3,1,BestBuy
10666,Michael Lewis,29,Apple,iPhone SE,1425.92,"$1,425.92 ",USD,1.0,3.0,Neutral,USA,English,2025-08-01,True,4,1,3,3,3,2,
8332,Garry Taylor,32,OnePlus,OnePlus 12,602.25,£469.75,GBP,0.78,2.0,Negative,UK,English,2025-09-08,True,1,1,2,1,2,3,BestBuy
25866,Ana Liz Machado,23,OnePlus,OnePlus 12,625.35,R$3564.5,BRL,5.7,4.0,Positive,Brazil,Portuguese,2025-08-13,False,3,5,2,3,2,5,Amazon
48002,Magnus Matthäi,41,Apple,iPhone SE,997.96,€928.1,EUR,0.93,2.0,Positive,Germany,German,2025-05-17,True,1,2,2,1,2,9,eBay
17555,Maria Flor Cassiano,21,Samsung,Galaxy A55,491.26,R$2800.18,BRL,5.7,5.0,Positive,Brazil,Portuguese,2023-08-22,True,5,5,4,3,5,4,Amazon
38887,Hannah Strong,27,OnePlus,OnePlus 11R,911.24,A$1394.2,AUD,1.53,3.0,Neutral,Australia,English,2025-09-17,True,4,3,2,3,1,1,Flipkart
28591,Mrs Elaine Hanson,19,OnePlus,OnePlus Nord 3,469.98,£366.58,GBP,0.78,3.1430457746478875,Negative,UK,English,2025-07-07,False,2,2,5,1,1,0,Amazon
15303,Lorraine Sullivan,34,Realme,Realme 12 Pro,507.95,$507.95 ,USD,1.0,4.0,Positive,USA,English,2022-12-29,True,4,4,4,3,4,5,Flipkart
27981,Anthony Carvalho,37,Xiaomi,Poco X6,690.12,R$3933.68,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-09-27,False,2,5,3,4,5,7,BestBuy
19594,Garima Ravi,39,Xiaomi,Redmi Note 13,491.85,₹40823.55,INR,83.0,2.0,Negative,India,Hindi,2025-10-06,True,3,2,3,1,1,4,AliExpress
11840,John Lewis,40,Motorola,Moto G Power,754.95,C$1041.83,CAD,1.38,2.0,Negative,Canada,English,2024-02-01,True,3,1,1,1,1,1,Flipkart
19063,Dr. Isaque Lima,18,Samsung,Galaxy S24,1314.86,R$7494.7,BRL,5.7,5.0,Positive,Brazil,Portuguese,2025-03-02,True,5,2,2,4,5,9,Flipkart
26701,Vicki Long,29,Samsung,Galaxy S24,781.22,C$1078.08,CAD,1.38,3.0,Neutral,Canada,English,2024-07-27,False,2,3,3,2,1,4,Flipkart
39869,Jennifer Scott,35,Samsung,Galaxy Z Flip,1188.62,£927.12,GBP,0.78,4.0,Positive,UK,English,2024-02-01,True,5,1,4,4,4,3,
18827,Christopher Thomas,33,Motorola,Razr 40,323.54,A$495.02,AUD,1.53,4.0,Positive,Australia,English,2024-11-24,True,5,3,3,5,5,5,
44783,Mugdha Jain,34,Google,Pixel 8,833.31,₹69164.73,INR,83.0,2.0,Neutral,India,Hindi,2023-01-22,True,1,2,3,1,2,4,eBay
13474,Saumya Sabharwal,35,Apple,iPhone 14,985.71,₹81813.93,INR,83.0,2.0,Negative,India,Hindi,2024-11-22,True,2,1,2,1,1,1,Flipkart
1812,Mark Haynes,26,Realme,Realme Narzo 70,529.71,A$810.46,AUD,1.53,1.0,Negative,Australia,English,2025-09-20,True,1,2,1,1,1,3,Flipkart
5577,Melanie Kelly,44,Xiaomi,Mi 13 Pro,250.57,$250.57 ,USD,1.0,5.0,Positive,USA,English,2024-08-30,True,4,5,5,4,3,5,AliExpress
13605,Chelsey Solis,27,OnePlus,OnePlus 12,729.0,C$1006.02,CAD,1.38,3.0,Negative,Canada,English,2025-03-28,False,2,2,1,3,1,2,eBay
45815,Miss Rosie Burns,27,Realme,Realme 12 Pro,387.76,£302.45,GBP,0.78,5.0,Positive,UK,English,2025-02-13,True,5,5,5,4,4,4,eBay
19288,Brayan Sampaio,26,Samsung,Galaxy S24,1279.5,R$7293.15,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2025-02-18,True,3,4,1,1,1,4,BestBuy
45445,Ian Nunes,45,Realme,Realme 12 Pro,313.71,R$1788.15,BRL,5.7,3.0,Positive,Brazil,Portuguese,2025-01-24,True,2,3,2,2,3,4,AliExpress
2214,Saksham Doshi,30,Xiaomi,Redmi Note 13,568.6,₹47193.8,INR,83.0,3.0,Positive,India,Hindi,2024-05-27,False,4,4,2,3,2,3,Flipkart
27631,Diya Kalita,41,OnePlus,OnePlus 12,547.17,₹45415.11,INR,83.0,1.0,Neutral,India,Hindi,2025-04-05,False,1,1,1,1,1,2,Amazon
43905,Kelly Pittman,37,Motorola,Razr 40,573.48,C$791.4,CAD,1.38,4.0,Positive,Canada,English,2024-11-20,True,4,3,4,4,3,3,AliExpress
30732,Dra. Antonella Novais,37,Samsung,Galaxy S24,1206.66,R$6877.96,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2022-12-31,True,3,3,4,2,4,0,AliExpress
21256,Avni Sami,22,Realme,Realme Narzo 70,293.88,₹24392.04,INR,83.0,5.0,Positive,India,Hindi,2024-01-02,True,5,3,5,4,4,7,BestBuy
22983,Jade Sampaio,21,Google,Pixel 7a,605.12,R$3449.18,BRL,5.7,3.126014523707817,Positive,Brazil,Portuguese,2023-02-04,True,3,3,4,4,3,8,AliExpress
16040,Sean Andrews,45,Samsung,Galaxy S24,878.8,C$1212.74,CAD,1.38,4.0,Positive,Canada,English,2025-08-24,True,4,3,5,4,4,8,AliExpress
2673,Emmy Junck,19,Samsung,Galaxy S24,1288.02,€1197.86,EUR,0.93,3.075313807531381,Positive,Germany,German,2024-04-11,False,3,4,4,3,3,4,
29364,Herr Jaroslav Schomber B.A.,22,Motorola,Moto G Power,493.31,€458.78,EUR,0.93,4.0,Positive,Germany,German,2023-05-29,True,5,2,2,2,4,8,eBay
2609,Katie Adams,24,Samsung,Galaxy Z Flip,1394.15,د.إ5116.53,AED,3.67,3.0,Positive,UAE,English,2025-08-10,True,1,2,3,3,2,8,AliExpress
20497,Christian Warner,25,Xiaomi,Mi 13 Pro,644.86,د.إ2366.64,AED,3.67,1.0,Neutral,UAE,English,2024-10-24,True,1,1,1,1,1,3,Amazon
47609,Dr Scott Richardson,22,Apple,iPhone 13,1438.99,£1122.41,GBP,0.78,5.0,Positive,UK,English,2024-12-07,True,4,5,4,5,5,8,
5160,Valentina Mendes,22,Xiaomi,Redmi Note 13,630.35,R$3593.0,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2023-11-05,True,3,2,1,1,3,1,Amazon
39382,Julian Mullins,32,Google,Pixel 8,1074.56,"$1,074.56 ",USD,1.0,3.0,Negative,USA,English,2025-08-06,True,5,2,2,2,3,4,eBay
35577,Naomi Poole-Freeman,43,Samsung,Galaxy Z Flip,815.37,,GBP,0.78,5.0,Positive,UK,English,2023-10-10,False,4,5,5,5,5,3,Flipkart
34235,Sr. Matteo Souza,25,Google,Pixel 8,1099.71,R$6268.35,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-06-21,True,3,1,2,3,3,11,eBay
32778,Laura Richards,40,Apple,iPhone 14,1309.35,"$1,309.35 ",USD,1.0,1.0,Negative,USA,English,2024-02-01,True,1,1,1,1,1,1,AliExpress
11402,Andrea Thomas,37,Realme,Realme Narzo 70,441.09,د.إ1618.8,AED,3.67,4.0,Neutral,UAE,English,2025-04-13,True,3,3,5,4,4,1,BestBuy
10505,Kurt Washington,28,Samsung,Galaxy A55,908.74,C$748.75,CAD,1.38,4.0,Positive,Canada,English,2024-08-17,True,3,5,4,3,5,10,BestBuy
33527,Michelle Nguyen,43,Google,Pixel 8,910.09,C$1255.92,CAD,1.38,5.0,Positive,Canada,English,2025-06-26,True,4,5,5,5,5,2,
41590,Mrs. Kimberly Clark,30,Xiaomi,Redmi Note 13,278.24,C$383.97,CAD,1.38,3.0,Positive,Canada,English,2023-10-05,True,2,3,3,3,3,4,BestBuy
5755,Ubika Ghose,18,Motorola,Moto G Power,621.59,₹51591.97,INR,83.0,5.0,Positive,India,Hindi,2023-08-28,True,3,5,5,5,5,5,AliExpress
44771,Austin Martin,24,Samsung,Galaxy Z Flip,902.33,A$1380.56,AUD,1.53,4.0,Positive,Australia,English,2023-05-17,True,4,3,4,3,3,4,AliExpress
22012,Kenneth Rose,18,Apple,iPhone 13,1153.17,C$1591.37,CAD,1.38,5.0,Positive,Canada,English,2024-07-08,False,5,4,5,5,4,3,Amazon
45389,Ayla da Luz,33,Motorola,Moto G Power,278.13,R$1585.34,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-02-08,True,3,3,4,4,1,2,AliExpress
20938,Friederike Grein Groth-Davids,39,OnePlus,OnePlus 11R,677.89,€630.44,EUR,0.93,5.0,Positive,Germany,German,2023-05-10,True,5,5,5,4,5,3,AliExpress
21935,Laís Leão,18,Xiaomi,Redmi Note 13,378.92,R$2159.84,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2024-01-23,False,1,1,1,2,1,2,Flipkart
8035,Susan Jones,23,Realme,Realme 12 Pro,529.37,د.إ1942.79,AED,3.67,3.0,Positive,UAE,English,2024-07-25,True,1,3,3,2,2,6,AliExpress
7127,Becky Nichols,18,Apple,iPhone 13,1286.22,A$1967.92,AUD,1.53,4.0,Positive,Australia,English,2024-07-31,True,3,3,4,2,4,6,Flipkart
47616,Lauren Baker,28,Apple,iPhone 13,1250.3,د.إ4588.6,AED,3.67,4.0,Positive,UAE,English,2023-02-20,True,5,5,3,3,3,4,Amazon
47791,Kara Hunt,22,Realme,Realme 12 Pro,476.85,د.إ1750.04,AED,3.67,4.0,Positive,UAE,English,2023-02-08,True,5,4,2,4,4,1,Amazon
